,time,beta
0,1218.4869060516357,0.6394267984578837
1,1203.8649990558624,0.025010755222666936
2,1201.1270668506622,0.27502931836911926
3,1202.4521112442017,0.22321073814882275
4,1200.5312948226929,0.7364712141640124
