,fid_score,model_name,beta
0,104.97505320702794,Vanilla_GAN,0.6394267984578837
1,93.14487070945268,Vanilla_GAN,0.025010755222666936
2,85.33423314579369,Vanilla_GAN,0.27502931836911926
3,87.66803162871722,Vanilla_GAN,0.22321073814882275
4,90.70900259101967,Vanilla_GAN,0.7364712141640124
