,fid_score,model_name,beta
0,81.62604250373312,WGAN_GP,0.6394267984578837
1,91.52471312464075,WGAN_GP,0.025010755222666936
2,73.72635768780557,WGAN_GP,0.27502931836911926
3,78.60477813793722,WGAN_GP,0.22321073814882275
4,70.86132321478328,WGAN_GP,0.7364712141640124
