,D_loss,G_loss,beta,size
0,1.3566323518753052,0.7030379176139832,0.6394267984578837,5
1,1.3855915069580078,0.6575862765312195,0.025010755222666936,5
2,1.3636066913604736,0.6816613674163818,0.27502931836911926,5
3,1.3840515613555908,0.7287067174911499,0.22321073814882275,5
4,0.658775806427002,3.130321502685547,0.7364712141640124,5
