,fid_score,model_name,beta
0,82.30883349791179,LSGAN,0.6394267984578837
1,99.54856252742275,LSGAN,0.025010755222666936
2,114.75245820587568,LSGAN,0.27502931836911926
3,82.3520104601215,LSGAN,0.22321073814882275
4,450.0687039389083,LSGAN,0.7364712141640124
