,D_loss,G_loss,penalty,size
0,0.19452553987503052,-17.63060760498047,20.000000000000004,5
1,0.05109919235110283,-4.685884475708008,29.906975624424415,5
2,0.2456561177968979,-4.4323554039001465,44.721359549995796,5
3,-0.10413827002048492,0.49311310052871704,66.87403049764221,5
4,0.16356714069843292,-1.3181133270263672,100.0,5
