,epoch,G_loss,D_loss,F1_score,Precision,Recall
0,0,0.8142560720443726,1.1663254499435425,0.1485393788974548,0.3148619938444093,0.1443309294759036
1,1,0.7532770037651062,1.262675404548645,0.29614990285570897,0.6772684849548342,0.2507345085274199
2,2,0.865548312664032,0.8520746231079102,0.2775963129505109,0.6159610373790734,0.24172008545120108
3,3,0.5612976551055908,1.3201600313186646,0.26543492528421797,0.5931468648018687,0.22986778844357986
4,4,0.5959368348121643,1.3578099012374878,0.2577963858222111,0.5515161115127124,0.23394097220394539
5,5,0.9311308860778809,1.2419371604919434,0.23675976290863604,0.5440821002709226,0.21344150639358095
6,6,1.2248380184173584,1.2738442420959473,0.204805309667285,0.49476464362388584,0.1831597222079127
7,7,0.9150984287261963,1.3642328977584839,0.19898326329743238,0.472126275727569,0.1774172008408401
8,8,0.9876614809036255,1.5044580698013306,0.18749983898412664,0.511108297545311,0.1646133813973956
9,9,0.6442219018936157,1.4429714679718018,0.174438961232858,0.4965189689297527,0.14501535789465345
10,10,0.809173583984375,1.3803551197052002,0.15012034044875722,0.4471515360150411,0.13229500533154467
11,11,0.8941859006881714,1.404348373413086,0.15123504894205655,0.4585503815704025,0.12703659187041716
12,12,0.9248208999633789,1.287475347518921,0.10283443270619834,0.40890573453210177,0.08128004807057294
13,13,0.7314046025276184,1.357548475265503,0.11132906544895074,0.45284172833333897,0.08642160789923108
14,14,0.675564706325531,1.3880561590194702,0.0856756867666454,0.39976388798691864,0.0651041666615803
15,15,0.7376891374588013,1.2999829053878784,0.0842076767126648,0.31202771320365236,0.06789196046478135
16,16,0.9460096955299377,1.3744285106658936,0.06144466332684676,0.27945264298196604,0.04732572115014874
17,17,0.7996848821640015,1.4130417108535767,0.04617246765186918,0.28712006965438974,0.0341880341853632
18,18,0.6724679470062256,1.412516713142395,0.04726034028294837,0.2835753359895411,0.033737313031552287
19,19,0.7030379176139832,1.3566323518753052,0.036197676635359964,0.22456273674386648,0.02532385149374807
