,epoch,G_loss,D_loss,F1_score,Precision,Recall
0,0,-1.0,0.0,0.5664766379186918,0.42495990347857937,0.8494090544208237
1,1,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
2,2,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
3,3,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
4,4,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
5,5,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
6,6,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
7,7,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
8,8,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
9,9,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
10,10,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
11,11,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
12,12,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
13,13,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
14,14,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
15,15,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
16,16,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
17,17,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
18,18,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
19,19,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
20,20,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
21,21,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
22,22,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
23,23,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
24,24,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
25,25,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
26,26,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
27,27,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
28,28,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
29,29,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
30,30,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
31,31,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
32,32,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
33,33,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
34,34,-1.0,0.0,0.6666666621874997,0.49999999998047245,0.9999999999218826
