,epoch,G_loss,D_loss,F1_score,Precision,Recall
0,0,-0.8011091947555542,-1.9814103841781616,0.578735989884556,0.57758633831483,0.6813902243057387
1,1,-1.9210103750228882,-1.5009002685546875,0.6596697994495737,0.5405973637649785,0.8514122595488682
2,2,-3.67655086517334,-0.4242730736732483,0.6618114022258748,0.521720613097453,0.9076522435188339
3,3,-4.750953674316406,-0.5972273349761963,0.6539677950682581,0.5129098771136025,0.9032952723653276
4,4,-5.718881130218506,-0.31549233198165894,0.6596526895234482,0.5100102107064491,0.9347455928756927
5,5,-5.748164653778076,0.14784649014472961,0.6614153968555382,0.5065369770614669,0.9534254806947468
6,6,-6.944211006164551,0.04764974117279053,0.6635712996857448,0.504815079753616,0.968432825779043
7,7,-7.618347644805908,0.05364811420440674,0.6639328057611299,0.5027506771309328,0.9775140223595294
8,8,-7.765246391296387,-0.11331658065319061,0.6648914310242703,0.5013191130341832,0.9870459400938302
9,9,-8.478264808654785,0.02366594225168228,0.6659695477122695,0.5012228516440816,0.9921374197942886
10,10,-9.111531257629395,0.25427326560020447,0.6661529965161346,0.5007849419823254,0.9946581195804148
11,11,-8.611300468444824,0.08243664354085922,0.666575874070608,0.5004425630027106,0.9978465544092278
12,12,-9.082259178161621,0.04609224200248718,0.6665281348928584,0.5002022427211433,0.9985810629561804
13,13,-9.147322654724121,0.3494168519973755,0.6664234517824033,0.500424651576851,0.997245592870814
14,14,-9.19677734375,0.15003548562526703,0.6666287193189067,0.5002903830695786,0.9986812232125828
15,15,-9.29664134979248,0.13689613342285156,0.6667260035515312,0.5002308626322112,0.9993489582552656
16,16,-11.056852340698242,-0.1532510668039322,0.6667001846388878,0.5001763639423793,0.999449118511667
17,17,-9.512422561645508,0.004977762699127197,0.6666851126136526,0.5002057943007329,0.9992654913749314
18,18,-9.92612075805664,0.09183142334222794,0.6665058955635276,0.5003457531654452,0.9979133279134946
19,19,-10.276422500610352,0.06108929216861725,0.6667785358784174,0.5003112347076708,0.99926549137493
20,20,-10.65195369720459,0.10190074890851974,0.666662747361067,0.5001090651840432,0.999549278768071
21,21,-10.591607093811035,-0.15605643391609192,0.666670400984733,0.50006291161123,0.9997662926569433
22,22,-11.424808502197266,-0.04000705108046532,0.6666703328296669,0.5000964960569592,0.9996327456484062
23,23,-11.227180480957031,0.09467767179012299,0.6667150036739032,0.5000837941819044,0.9998831462894127
24,24,-10.991655349731445,0.04147181659936905,0.6666741008370218,0.5000293279509728,0.9999165330415472
25,25,-10.353421211242676,0.3062019348144531,0.6666592040645822,0.5000251382409001,0.9998664529133461
26,26,-11.42355728149414,0.13595101237297058,0.6666666427144063,0.5000209485308295,0.9999165330415469
27,27,-11.220860481262207,0.1929587721824646,0.6666964167862673,0.5000418970811888,0.9999666131697482
28,28,-10.904940605163574,-0.06222858279943466,0.6666815394869213,0.5000167588207594,0.9999999999218826
29,29,-11.75147819519043,0.18178215622901917,0.6666741008370599,0.5000251382409014,0.9999332264176142
30,30,-11.909852981567383,0.08661645650863647,0.6667336781899137,0.5000923055614213,0.9999332264176141
31,31,-13.063704490661621,0.05161657929420471,0.6666741008371352,0.5000167588207587,0.9999666131697483
32,32,-13.24859619140625,0.15779048204421997,0.6666741008372105,0.5000083794006159,0.9999999999218826
