,epoch,G_loss,D_loss,F1_score,Precision,Recall
0,0,0.8676285743713379,0.9503508806228638,0.8186421196317376,0.9273504270962089,0.7895633012203703
1,1,1.0948193073272705,0.7816102504730225,0.04323948466681945,0.07051282042577875,0.039413060894356755
2,2,1.0757285356521606,0.7940222024917603,0.28230512673219477,0.37179487155124696,0.26849626066278387
3,3,1.0882036685943604,0.7542238235473633,0.10593139331214653,0.28418803370879236,0.0827323717884083
4,4,1.255117416381836,0.665752649307251,0.0,0.0,0.0
5,5,1.3055782318115234,0.6237536072731018,0.0,0.0,0.0
6,6,1.2951751947402954,0.6040105819702148,0.08360327564356869,0.13675213654179208,0.07578792734450643
7,7,1.0974459648132324,0.6875991821289062,0.24750224281921596,0.24786324784381505,0.2472455929294013
8,8,1.2347874641418457,0.616826057434082,0.9999999949218807,0.9999999999218826,0.9999999999218826
9,9,1.3599841594696045,0.5590870380401611,0.8323338656624393,0.9978632476414914,0.7957899304933862
10,10,1.5241361856460571,0.4988546371459961,0.16031523562725308,0.5940170929297159,0.10132879272712633
11,11,1.6226664781570435,0.5033450722694397,0.0,0.0,0.0
12,12,1.8849048614501953,0.41029268503189087,0.0,0.0,0.0
13,13,1.9119799137115479,0.35548800230026245,0.0,0.0,0.0
14,14,0.8243627548217773,1.2905845642089844,0.01868826431238027,0.21533501131965763,0.010116185896645574
15,15,0.7876187562942505,1.250171184539795,0.0019133417608770376,0.08002645433585649,0.0009849091879572424
16,16,0.87055504322052,1.0651624202728271,0.005885913788042296,0.19154795680404,0.0030381944442070823
17,17,1.0523011684417725,1.0194382667541504,0.04400014930266047,0.4610492082636196,0.024906517092071232
18,18,0.920146107673645,0.8758715987205505,0.10735570700577186,0.6601614855219884,0.06465344550776933
19,19,1.2848858833312988,0.803577184677124,0.1772617706478282,0.7336852674444396,0.11242988781172907
