,epoch,G_loss,D_loss,F1_score,Precision,Recall
0,0,1.1476473808288574,-4.834578990936279,0.38865414281889793,0.41754717283605747,0.46582865915164084
1,1,13.318954467773438,-8.201372146606445,0.5157960189107887,0.5763971054410991,0.5812633546554439
2,2,-7.3475494384765625,-6.686239242553711,0.47663485251326054,0.5482078167882898,0.4999332264566692
3,3,14.379323959350586,-12.983560562133789,0.506044447797757,0.5194657373387709,0.5717314369211449
4,4,-8.987945556640625,0.25785255432128906,0.5761563273339677,0.5161617702065908,0.7088174411839403
5,5,-11.257502555847168,0.46489715576171875,0.5827478838947956,0.5120399811625053,0.7335904112674754
6,6,-9.877385139465332,-0.03334331512451172,0.6342773715900664,0.5109251448307909,0.8651175212999345
7,7,-5.616886138916016,-1.1693263053894043,0.6344079788241792,0.510193035460234,0.8720786591199042
8,8,-4.61335563659668,0.6833643913269043,0.6479186475040812,0.5069953582582815,0.9085369924503903
9,9,-6.7616801261901855,0.2665882110595703,0.6406769330605251,0.5060228959978608,0.8878372061272188
10,10,-11.729218482971191,-0.2813911437988281,0.6515780600023718,0.5024651451154061,0.9305388621067907
11,11,-12.808414459228516,-0.1494426727294922,0.6568830045717821,0.501640090328886,0.9531416933016056
12,12,-12.724723815917969,-0.6909608840942383,0.661519448831852,0.5011315435355415,0.9746761484281296
13,13,-9.035616874694824,0.19830322265625,0.6619295174479948,0.501626808741589,0.9736912392401716
14,14,-18.153301239013672,-2.7486190795898438,0.6599191844778681,0.5046490002370704,0.9544270832587707
15,15,-16.877567291259766,-5.598300933837891,0.6544681334059439,0.508516489300543,0.921791533047643
16,16,-42.13365936279297,-4.262463569641113,0.6470910840801823,0.51630046816426,0.8733306623249343
17,17,-32.88535690307617,-23.473388671875,0.6348083861493662,0.5278528976923181,0.8067741719455188
18,18,-54.018829345703125,-68.84748840332031,0.6181856238765643,0.5362141247182839,0.7474626067792101
19,19,8.025323867797852,-7.3939971923828125,0.6093275663515832,0.5417287665332939,0.7199018428924758
20,20,61.47076416015625,-62.889434814453125,0.5861670260123731,0.5559843090199097,0.6622095352046753
21,21,50.905696868896484,-266.6800537109375,0.523261483899746,0.5625450792903042,0.5559895832898961
22,22,127.61485290527344,-32.21204376220703,0.4915840138719,0.5646010034467928,0.5188468215406615
23,23,-233.56280517578125,-329.3038635253906,0.463283959450395,0.5558693431952922,0.49006744120103
24,24,-97.95713806152344,-376.7188415527344,0.42635267203146726,0.5524572471368877,0.4556790865028615
25,25,-3.79976749420166,-176.7791290283203,0.38223072911027656,0.5316754221307043,0.3947148771059153
26,26,555.84423828125,-197.93511962890625,0.3701552662837704,0.5304634613415095,0.3894230768926533
27,27,469.22900390625,-396.3569641113281,0.3698671335843226,0.5232835614445839,0.3927450587300006
28,28,492.8915100097656,-557.3021240234375,0.3623629187104546,0.5219944779873972,0.3830128204828978
29,29,548.1810913085938,-574.808349609375,0.3668531544146872,0.5284531946061555,0.39039129270454354
30,30,816.063720703125,-847.8577880859375,0.3541977186433864,0.5226135879606206,0.37189503202222773
31,31,707.9366455078125,-933.577880859375,0.34629767882503726,0.5102247338975505,0.3690738514668928
32,32,-16.799415588378906,-997.5303344726562,0.3495860087367094,0.5333393662031756,0.365852029885948
33,33,1097.5516357421875,-992.4636840820312,0.36455861717330357,0.5348326209525793,0.3879206730466171
34,34,549.952880859375,-122.04583740234375,0.3783144235145591,0.53497574728804,0.40995592945515164
