,step,G_loss_step,D_loss_step
0,50,1.613100290298462,0.5394182205200195
1,100,2.4238457679748535,0.21429479122161865
2,150,2.211231231689453,0.6580632328987122
3,200,0.729647159576416,1.4822113513946533
4,250,1.3264341354370117,1.41583251953125
5,300,0.739206075668335,1.1356725692749023
6,350,0.7317491769790649,1.0695011615753174
7,400,1.0876609086990356,1.1560826301574707
8,450,0.7598416209220886,1.319425106048584
9,500,0.8213867545127869,1.0848275423049927
10,550,1.5433526039123535,1.1616730690002441
11,600,0.6004956960678101,1.3981871604919434
12,650,0.6529026031494141,1.034371018409729
13,700,0.7938181757926941,1.0139018297195435
14,750,1.2593181133270264,1.1182414293289185
15,800,0.8514602184295654,1.1203151941299438
16,850,1.000558614730835,1.2718918323516846
17,900,0.9844395518302917,0.886917233467102
18,950,1.2436140775680542,1.1890432834625244
19,1000,0.8873280882835388,1.0342657566070557
20,1050,0.8009429574012756,1.099755048751831
21,1100,0.6774300336837769,1.0938632488250732
22,1150,0.9525267481803894,1.3121695518493652
23,1200,0.8374813199043274,1.1339237689971924
24,1250,0.7698971033096313,1.3090252876281738
25,1300,1.411201000213623,1.1838815212249756
26,1350,0.8240461349487305,1.2386165857315063
27,1400,0.8362002372741699,1.216982364654541
28,1450,0.6958096027374268,1.276021957397461
29,1500,0.9075366854667664,1.2931218147277832
30,1550,1.0586106777191162,1.194682240486145
31,1600,1.3073054552078247,1.1680388450622559
32,1650,0.9825392365455627,1.546959638595581
33,1700,0.7261653542518616,1.2998371124267578
34,1750,1.0076079368591309,1.2667475938796997
35,1800,0.7673994302749634,1.3466287851333618
36,1850,0.7202865481376648,1.4039877653121948
37,1900,0.7111828923225403,1.3306548595428467
38,1950,1.1661652326583862,1.3964636325836182
39,2000,0.7208600044250488,1.506198763847351
40,2050,0.6645134091377258,1.3919652700424194
41,2100,0.8849531412124634,1.3514347076416016
42,2150,0.7934332489967346,1.3568205833435059
43,2200,0.6796844005584717,1.3664884567260742
44,2250,0.9135340452194214,1.3868168592453003
45,2300,0.970745325088501,1.3135709762573242
46,2350,0.6371117234230042,1.311698317527771
47,2400,0.9325464963912964,1.2960741519927979
48,2450,0.8230831623077393,1.2683241367340088
49,2500,0.8010715246200562,1.3365812301635742
50,2550,0.7748104333877563,1.3581854104995728
51,2600,0.5868316888809204,1.304131031036377
52,2650,1.008520245552063,1.3473448753356934
53,2700,0.6393753886222839,1.343524694442749
54,2750,0.70660400390625,1.3624461889266968
55,2800,0.642214298248291,1.3244699239730835
