,epoch,G_loss,D_loss,F1_score,Precision,Recall
0,0,1.893437385559082,1.3617464303970337,0.1934185935802045,0.406792739182975,0.1904714209252903
1,1,1.185335636138916,1.1636955738067627,0.24614854443906453,0.5470134488686927,0.23188768694769543
2,2,0.6347750425338745,1.3342280387878418,0.25435649163077984,0.5245379978875272,0.2376135149387012
3,3,0.6297234296798706,1.329551100730896,0.24545035599616064,0.5233114892850304,0.23747996793016465
4,4,0.7993107438087463,1.333831787109375,0.23200293102778616,0.5374084833765462,0.21549479164983093
5,5,0.77486652135849,1.384920597076416,0.2115307827311894,0.5430311336647575,0.18716613246401007
6,6,0.8960251808166504,1.3927505016326904,0.2248720679510688,0.5049100176397813,0.21798210468382456
7,7,0.7767015695571899,1.4258567094802856,0.18675987846328934,0.43587877678492093,0.18058894229358355
8,8,0.7660285234451294,1.3574752807617188,0.18049944418392044,0.4881549936777282,0.16624933225196897
9,9,0.9357576370239258,1.4598681926727295,0.14957354376295418,0.4354565500069007,0.1327624198614227
10,10,0.6846534609794617,1.3842368125915527,0.11188563995285915,0.36729012458575144,0.09396701388154761
11,11,0.6590425968170166,1.3787660598754883,0.06377612329415651,0.3046295055146219,0.04740918803048415
12,12,0.7589430212974548,1.4369170665740967,0.04189868376752915,0.20756404890982125,0.03296941773246696
13,13,0.7860203981399536,1.412555456161499,0.019454352645830474,0.13235152652044221,0.015424679485974447
14,14,0.7618134617805481,1.3852051496505737,0.006333748782559886,0.07091496628231107,0.00388955662362775
15,15,0.7199705839157104,1.3898069858551025,0.0011357989388589848,0.024618436955943783,0.0006009615384145885
16,16,0.6779683828353882,1.3820793628692627,0.0009611484222732762,0.013243700652342113,0.0005341880341463007
17,17,0.761436402797699,1.388895034790039,0.0,0.0,0.0
18,18,0.6639124155044556,1.3980789184570312,3.312793977083683e-05,0.002136752115384616,1.6693376067071897e-05
19,19,0.6588554382324219,1.3744999170303345,6.524433908728648e-05,0.0014245014197530863,3.3386752134143794e-05
