,step,G_loss_step,D_loss_step
0,50,0.6377397775650024,0.010340875945985317
1,100,0.9612112045288086,0.0007143629482015967
2,150,0.9567659497261047,0.0009607760002836585
3,200,1.149600625038147,0.000477971596410498
4,250,0.5092298984527588,0.0626952275633812
5,300,0.6430028676986694,0.2150125503540039
6,350,0.240095317363739,0.23508653044700623
7,400,0.2102959156036377,0.20524916052818298
8,450,0.32914990186691284,0.23791062831878662
9,500,0.17766328155994415,0.2803289294242859
10,550,0.4808995723724365,0.19903768599033356
11,600,0.3344980478286743,0.24884659051895142
12,650,0.4328773617744446,0.2211378961801529
13,700,0.2539435625076294,0.221358522772789
14,750,0.3707289695739746,0.19408336281776428
15,800,0.2725209891796112,0.18712636828422546
16,850,0.5781542658805847,0.24600885808467865
17,900,0.6115593910217285,0.21555809676647186
18,950,0.44097691774368286,0.2234557420015335
19,1000,0.2768567204475403,0.222294420003891
20,1050,0.5766358375549316,0.2020915150642395
21,1100,0.40408605337142944,0.2065715342760086
22,1150,0.3899475932121277,0.19784030318260193
23,1200,0.5457998514175415,0.19915305078029633
24,1250,0.28619101643562317,0.22696365416049957
25,1300,0.30251097679138184,0.2887764871120453
26,1350,0.4336927533149719,0.24986635148525238
27,1400,0.5501564741134644,0.27212202548980713
28,1450,0.2680099606513977,0.2250916063785553
29,1500,0.4284946322441101,0.23825204372406006
30,1550,0.4491477608680725,0.26345524191856384
31,1600,0.4246518015861511,0.2639971971511841
32,1650,0.2544378340244293,0.23188407719135284
33,1700,0.40175431966781616,0.2574462294578552
34,1750,0.3133002817630768,0.2545633912086487
35,1800,0.3159048557281494,0.24995802342891693
36,1850,0.4562758207321167,0.26590269804000854
37,1900,0.2647010087966919,0.24666963517665863
38,1950,0.1944255828857422,0.24139189720153809
39,2000,0.23875275254249573,0.24344737827777863
40,2050,0.17846176028251648,0.24160251021385193
41,2100,0.21618999540805817,0.24061064422130585
42,2150,0.34707343578338623,0.24801601469516754
43,2200,0.24201546609401703,0.23796632885932922
44,2250,0.26136478781700134,0.24410560727119446
45,2300,0.34205466508865356,0.24355065822601318
46,2350,0.2513359487056732,0.2404049038887024
47,2400,0.3846414089202881,0.2410092055797577
48,2450,0.36968255043029785,0.2324615716934204
49,2500,0.31372636556625366,0.24042484164237976
50,2550,0.2867869734764099,0.2421017736196518
51,2600,0.3346186578273773,0.22960689663887024
52,2650,0.2838250398635864,0.24112574756145477
53,2700,0.2227102518081665,0.24641548097133636
54,2750,0.3290332555770874,0.2424466460943222
55,2800,0.32770317792892456,0.23972557485103607
56,2850,0.3992637097835541,0.2288552224636078
57,2900,0.2909187972545624,0.2434040755033493
58,2950,0.19232472777366638,0.2544509172439575
59,3000,0.1860460340976715,0.23159705102443695
60,3050,0.3041054606437683,0.23311397433280945
61,3100,0.2698479890823364,0.23888057470321655
62,3150,0.40751394629478455,0.25033730268478394
63,3200,0.21115757524967194,0.2654329538345337
64,3250,0.2989826202392578,0.2402176707983017
65,3300,0.21828466653823853,0.24375301599502563
66,3350,0.2399827539920807,0.23650196194648743
67,3400,0.20028510689735413,0.22997799515724182
68,3450,0.2771543860435486,0.25232040882110596
69,3500,0.3232068121433258,0.23759447038173676
70,3550,0.2785669267177582,0.25066688656806946
71,3600,0.18154650926589966,0.2314794361591339
72,3650,0.42120683193206787,0.24913573265075684
73,3700,0.3437342047691345,0.23816052079200745
74,3750,0.3040693998336792,0.22882044315338135
75,3800,0.24087339639663696,0.23392876982688904
76,3850,0.34729835391044617,0.23867377638816833
77,3900,0.3696390688419342,0.25844740867614746
78,3950,0.21853916347026825,0.22615624964237213
79,4000,0.4236363172531128,0.23621143400669098
80,4050,0.3355652689933777,0.22332841157913208
81,4100,0.34570497274398804,0.20202168822288513
82,4150,0.4848363399505615,0.22319313883781433
83,4200,0.28351539373397827,0.2086120843887329
84,4250,0.25304847955703735,0.2453058958053589
85,4300,0.32838475704193115,0.22438779473304749
86,4350,0.3228316903114319,0.24454614520072937
87,4400,0.31448546051979065,0.1959736943244934
88,4450,0.33522140979766846,0.232316792011261
89,4500,0.21052664518356323,0.218330517411232
90,4550,0.30269694328308105,0.2020300030708313
91,4600,0.5061914324760437,0.18547949194908142
92,4650,0.3979533016681671,0.20151260495185852
93,4700,0.484458863735199,0.21623793244361877
94,4750,0.46191319823265076,0.17140164971351624
95,4800,0.3735843300819397,0.19282729923725128
96,4850,0.31944695115089417,0.17533725500106812
97,4900,0.2521228790283203,0.24290798604488373
98,4950,0.19826951622962952,0.21337664127349854
99,5000,0.2348022162914276,0.20719598233699799
100,5050,0.6005231142044067,0.16338077187538147
101,5100,0.2209821343421936,0.1968374252319336
102,5150,0.4039410352706909,0.16051268577575684
103,5200,0.19618681073188782,0.19343817234039307
104,5250,0.4295782446861267,0.1547306776046753
105,5300,0.3065406382083893,0.1880461424589157
106,5350,0.0900641530752182,0.21748153865337372
107,5400,0.6805635690689087,0.212385892868042
108,5450,0.48556941747665405,0.15678709745407104
109,5500,0.5551514029502869,0.1636136770248413
110,5550,0.4084559381008148,0.154232457280159
111,5600,0.7306687235832214,0.22406087815761566
112,5650,0.7001683712005615,0.09215279668569565
113,5700,0.17955282330513,0.13964322209358215
114,5750,0.36633190512657166,0.16316653788089752
115,5800,0.35866236686706543,0.19224220514297485
116,5850,0.2546705901622772,0.14845848083496094
117,5900,0.23119142651557922,0.15462811291217804
118,5950,0.6662369966506958,0.11896341294050217
119,6000,0.2520377039909363,0.12867046892642975
120,6050,0.986315906047821,0.15836703777313232
121,6100,0.259565532207489,0.24888841807842255
122,6150,0.46683669090270996,0.13792558014392853
123,6200,0.5314033031463623,0.1003161147236824
124,6250,0.5705113410949707,0.1608358919620514
125,6300,0.42181432247161865,0.1396808624267578
126,6350,0.33480918407440186,0.12887652218341827
127,6400,0.5984224081039429,0.07339167594909668
128,6450,0.480474591255188,0.11584315448999405
129,6500,0.5212115049362183,0.09087526798248291
130,6550,0.782706081867218,0.17124949395656586
131,6600,0.3419623374938965,0.15730071067810059
132,6650,0.6327477693557739,0.10980699956417084
133,6700,0.30196940898895264,0.16841842234134674
134,6750,0.17333248257637024,0.1064109206199646
135,6800,1.2219306230545044,0.13594311475753784
136,6850,0.5429779291152954,0.1268807351589203
137,6900,0.7228730320930481,0.22839759290218353
138,6950,0.26066017150878906,0.10131550580263138
139,7000,0.09349220991134644,0.12393169850111008
140,7050,0.5301095247268677,0.39018237590789795
141,7100,0.40412092208862305,0.14550963044166565
142,7150,0.32020312547683716,0.09158606082201004
143,7200,0.5626571178436279,0.1346609741449356
144,7250,0.811325192451477,0.13097573816776276
145,7300,0.6450148820877075,0.16796959936618805
146,7350,0.20288872718811035,0.3268859088420868
147,7400,0.6473687887191772,0.08444683253765106
148,7450,0.19553518295288086,0.15857380628585815
149,7500,0.35306316614151,0.1551383137702942
150,7550,0.7599285840988159,0.060064613819122314
151,7600,0.7506736516952515,0.15676218271255493
152,7650,0.549389660358429,0.10143974423408508
153,7700,0.3512207567691803,0.09234216809272766
154,7750,0.6495640277862549,0.12125319987535477
155,7800,0.6645976305007935,0.12849508225917816
156,7850,0.4331747591495514,0.15058615803718567
157,7900,0.4711471498012543,0.038390398025512695
158,7950,0.8273661136627197,0.07490400224924088
159,8000,0.44903481006622314,0.19783377647399902
160,8050,0.8372790813446045,0.14612668752670288
161,8100,0.7654310464859009,0.1547837108373642
162,8150,0.675807535648346,0.11686255037784576
163,8200,0.5235689878463745,0.088107630610466
164,8250,0.44163450598716736,0.14387714862823486
165,8300,1.2412142753601074,0.13906274735927582
166,8350,0.357761949300766,0.05247277393937111
167,8400,0.5890461802482605,0.09060706943273544
168,8450,0.40021976828575134,0.1164628118276596
169,8500,0.6437658071517944,0.10197274386882782
170,8550,0.40049469470977783,0.09716115891933441
171,8600,0.9506006836891174,0.17812174558639526
172,8650,0.31019407510757446,0.03504318371415138
173,8700,1.528481364250183,0.2361883968114853
174,8750,0.5985988974571228,0.06352496147155762
175,8800,0.8600809574127197,0.09365509450435638
176,8850,0.926676869392395,0.12106551229953766
177,8900,0.8797154426574707,0.09659697860479355
178,8950,0.994924783706665,0.11631792783737183
179,9000,0.8163260221481323,0.09299594908952713
180,9050,0.2816665768623352,0.10801014304161072
181,9100,0.15857234597206116,0.2368568480014801
182,9150,0.4053258001804352,0.08687731623649597
183,9200,1.3043131828308105,0.14937955141067505
184,9250,0.39382296800613403,0.1279972493648529
185,9300,1.25276780128479,0.08345900475978851
186,9350,0.5811907052993774,0.23492878675460815
