,epoch,G_loss,D_loss,F1_score,Precision,Recall
0,0,4.802424907684326,-1.643488883972168,0.12266339084426084,0.47451840976217924,0.07997796473734146
1,1,3.5102241039276123,-1.1853716373443604,0.3856870642240591,0.7627795457933023,0.2726028311752841
2,2,1.3668150901794434,-0.5815675258636475,0.5014490054772731,0.6357186154988472,0.43654847752999726
3,3,0.3307505249977112,-0.3222702145576477,0.5527315598072947,0.5575936034866646,0.555672409144622
4,4,0.9118890762329102,0.01077944040298462,0.5705821282163673,0.5350631246762773,0.6159021099946178
5,5,0.5344161987304688,0.09458804130554199,0.5620677963713081,0.5289476167768105,0.6047175480296794
6,6,1.1877530813217163,0.027983486652374268,0.5618848744721431,0.5252155661302106,0.6083733973883686
7,7,1.0055115222930908,-0.33689287304878235,0.5369301672640432,0.524158828159828,0.5565905448283107
8,8,1.7623355388641357,0.10630692541599274,0.5251517830505559,0.524531943602892,0.5332365117104779
9,9,1.1900182962417603,0.17665399610996246,0.5144191562818436,0.5255150356656805,0.5095819978234364
10,10,1.120850920677185,0.26291537284851074,0.4870020859946608,0.535108274850064,0.45577924675926396
11,11,2.1705265045166016,0.20508688688278198,0.4472461791605918,0.5317742817055975,0.39549946578106726
12,12,2.0089516639709473,0.2109425812959671,0.4293214622311728,0.5321025334092891,0.367755074757594
13,13,1.826862096786499,-0.06851361691951752,0.3911315019515705,0.5398136193502202,0.3147702991207077
14,14,2.5033085346221924,-0.2474105805158615,0.3514884024627739,0.530229554086913,0.2685964209191868
15,15,2.935746192932129,0.16376587748527527,0.33134269348453993,0.5261186304572745,0.247512686946475
16,16,4.8047051429748535,-0.02314535528421402,0.3373821010641759,0.5356035174005973,0.2529046474161394
17,17,4.931605339050293,0.16862016916275024,0.23678751326109934,0.5421092459105858,0.1573517628082199
18,18,6.467389106750488,0.2309211641550064,0.1644225412890378,0.5351493309859302,0.10187967413733984
19,19,7.297052383422852,-0.12444012612104416,0.07878118329443222,0.5614021322146924,0.044220753201673374
20,20,8.524775505065918,0.17376527190208435,0.043972382906371996,0.4983076181759485,0.023921607904114014
21,21,8.810473442077637,0.24830758571624756,0.028225395728342234,0.3832070885199764,0.015024038460364722
22,22,9.054691314697266,-0.13905608654022217,0.022587302673772337,0.41112572544367176,0.011785523503352791
23,23,8.897225379943848,0.036669470369815826,0.018450900616369913,0.37591271542930227,0.009615384614633422
24,24,9.60009765625,0.255743145942688,0.0317287383857143,0.46915647631788626,0.01682692307560849
25,25,10.251279830932617,0.03131832927465439,0.012707838341408302,0.3285151147775754,0.006577190170426346
26,26,10.033203125,-0.05515517294406891,0.01500390624314037,0.3467936365624525,0.007762419871188432
27,27,9.770247459411621,0.10286444425582886,0.004711191095745989,0.17744708857022828,0.002403846153658349
28,28,11.233871459960938,0.1819687783718109,0.02397932502449584,0.3851726929954665,0.012620192306706364
29,29,11.927370071411133,0.13839226961135864,0.00521178263626031,0.17609889981719812,0.0026709401707314985
30,30,10.287885665893555,0.09128681570291519,0.00400577219476068,0.16760785378089754,0.002036591880182769
31,31,12.434945106506348,0.057406678795814514,0.009261705151474413,0.19087884478509748,0.004841079059450851
32,32,12.457170486450195,-0.014601163566112518,0.005266067219903958,0.19872765970520714,0.0026876335467985687
