,epoch,G_loss,D_loss,F1_score,Precision,Recall
0,0,1.7991244792938232,1.3043558597564697,0.07838080673701062,0.16412801392124304,0.07438568375487237
1,1,0.7029481530189514,1.1239370107650757,0.1821510112943079,0.5268158499640021,0.15039062498825087
2,2,1.2713500261306763,0.8304764628410339,0.18733276274378619,0.5006854005008432,0.151392227552275
3,3,0.7726650238037109,1.0623961687088013,0.18642688095105195,0.48929198776617305,0.14972288994556773
4,4,0.7264736890792847,0.9706971645355225,0.1897432883943612,0.5015509077121042,0.1499065170823057
5,5,0.8453722596168518,1.5657895803451538,0.18881153470688414,0.5264230313176659,0.14740251067224489
6,6,0.2825406789779663,1.6062370538711548,0.15784401913562393,0.5138711534958763,0.11877337071721648
7,7,0.8566515445709229,1.2513309717178345,0.1644906391605258,0.5297913044176661,0.1262186164431307
8,8,0.3991364538669586,1.4353535175323486,0.1407250017373887,0.5142507190453485,0.10652043268398564
9,9,0.6554663181304932,1.2976441383361816,0.1509929245716976,0.5141907034000198,0.11520098823886303
10,10,0.6995933651924133,1.3042763471603394,0.13124963276827983,0.5143118864978363,0.09765624999237052
11,11,1.067764401435852,1.4705226421356201,0.11488982592994906,0.49836381313222616,0.08238181089099977
12,12,0.6208264827728271,1.494405746459961,0.09840278300960298,0.45889262369583395,0.06924412392621418
13,13,0.766211986541748,1.39512038230896,0.09298111999853434,0.4355691841078365,0.06727430555029967
14,14,0.8260756731033325,1.4859240055084229,0.06978780884731732,0.4275156476966386,0.0473090277740817
15,15,0.6961507201194763,1.4248327016830444,0.058592971357084425,0.4197838910900273,0.03719284187743611
16,16,0.5241419076919556,1.3949317932128906,0.044551053872182854,0.360478269183528,0.027410523502132033
17,17,0.698004961013794,1.4427186250686646,0.03652000108924652,0.30593633505912665,0.022335737177742163
18,18,0.6966527700424194,1.3803563117980957,0.03421852234779332,0.2926661966983013,0.02091680021204111
19,19,0.723995566368103,1.3474143743515015,0.03382566524461015,0.32643351001976834,0.020733173075303295
