,step,G_loss_step,D_loss_step
0,50,-0.1458277404308319,5.016438961029053
1,100,0.9582647085189819,2.4975545406341553
2,150,1.901488184928894,-3.8266656398773193
3,200,-2.15828537940979,3.4902727603912354
4,250,2.8104610443115234,-4.019479751586914
5,300,1.0987486839294434,-1.2290345430374146
6,350,0.5148924589157104,-2.7224268913269043
7,400,0.6659594774246216,-2.0211451053619385
8,450,1.3576593399047852,-0.08485221862792969
9,500,0.619404673576355,-0.7648867964744568
10,550,-0.5065349340438843,-1.3822587728500366
11,600,1.5921227931976318,-1.1566804647445679
12,650,-1.240881085395813,-1.6533197164535522
13,700,-1.0163108110427856,-2.192432165145874
14,750,-0.9179043769836426,-1.7047117948532104
15,800,-1.3333326578140259,-2.0345957279205322
16,850,-1.1113336086273193,-1.8004872798919678
17,900,-2.151914596557617,-1.1426359415054321
18,950,-2.7426915168762207,-1.353081226348877
19,1000,-4.516539573669434,-1.7936328649520874
20,1050,-2.7032155990600586,-0.4263216257095337
21,1100,-4.54417610168457,-0.8130701780319214
22,1150,-5.026467323303223,-0.9508130550384521
23,1200,-4.601646423339844,-0.05578663945198059
24,1250,-4.730337142944336,-0.5671663284301758
25,1300,-4.860749244689941,-1.000914216041565
26,1350,-4.786541938781738,-0.15455031394958496
27,1400,-5.616479873657227,-0.3424831032752991
28,1450,-6.157456874847412,-0.4725069999694824
29,1500,-5.343380451202393,-0.38319697976112366
30,1550,-5.7991132736206055,-0.4326619803905487
31,1600,-6.667949199676514,-0.4615801274776459
32,1650,-7.038679122924805,-0.19805264472961426
33,1700,-7.489567756652832,-0.5044231414794922
34,1750,-6.906320571899414,-0.0700838565826416
35,1800,-7.293901443481445,-0.3603607416152954
36,1850,-6.818441390991211,-0.2722166180610657
37,1900,-7.219855785369873,-0.19445036351680756
38,1950,-7.526375770568848,-0.5464146137237549
39,2000,-6.824837684631348,-0.46909692883491516
40,2050,-7.358215808868408,-0.2346339076757431
41,2100,-8.488044738769531,-0.5045833587646484
42,2150,-7.749274730682373,-0.30963683128356934
43,2200,-7.225153923034668,-0.06887508928775787
44,2250,-8.559473991394043,-0.11509114503860474
45,2300,-7.914573669433594,-0.235564187169075
46,2350,-8.314125061035156,-0.23448607325553894
47,2400,-8.739635467529297,-0.3369401693344116
48,2450,-9.407084465026855,0.12193672358989716
49,2500,-8.826364517211914,-0.34708112478256226
50,2550,-7.745150089263916,0.20447590947151184
51,2600,-7.777602672576904,-0.02325439453125
52,2650,-9.157119750976562,-0.19651281833648682
53,2700,-8.798200607299805,-0.3043268918991089
54,2750,-9.817018508911133,0.01398324966430664
55,2800,-8.426641464233398,-0.431970477104187
56,2850,-9.998361587524414,-0.41189146041870117
57,2900,-9.23857307434082,-0.24813885986804962
58,2950,-10.231639862060547,-0.0706842690706253
59,3000,-10.028460502624512,-0.16360914707183838
60,3050,-9.320755958557129,-0.17731428146362305
61,3100,-8.859733581542969,-0.29378166794776917
62,3150,-9.733177185058594,0.061111219227313995
63,3200,-9.746682167053223,-0.28977295756340027
64,3250,-9.340188980102539,0.16584523022174835
65,3300,-10.331024169921875,-0.13661335408687592
66,3350,-11.210481643676758,-0.26263734698295593
67,3400,-9.342643737792969,-0.2934090197086334
68,3450,-10.15939712524414,0.15139298141002655
69,3500,-9.571943283081055,-0.055639952421188354
70,3550,-10.08565902709961,-0.20726609230041504
71,3600,-9.274133682250977,0.08115530014038086
72,3650,-11.047018051147461,-0.22114701569080353
73,3700,-11.378204345703125,-0.009153380990028381
74,3750,-10.200224876403809,0.04591068625450134
75,3800,-9.461230278015137,-0.10998472571372986
76,3850,-10.786264419555664,-0.12945646047592163
77,3900,-8.972267150878906,-0.26274070143699646
78,3950,-11.136770248413086,-0.18918780982494354
79,4000,-10.76550579071045,-0.2825066149234772
80,4050,-10.474742889404297,0.14530280232429504
81,4100,-10.952404022216797,0.16002333164215088
82,4150,-10.960243225097656,0.08734001219272614
83,4200,-11.158205032348633,0.005081020295619965
84,4250,-10.652547836303711,-0.10460130125284195
85,4300,-11.488794326782227,0.10632796585559845
86,4350,-9.775114059448242,0.2716487646102905
87,4400,-10.892206192016602,0.09621214866638184
88,4450,-12.15028190612793,-0.11448967456817627
89,4500,-12.0038480758667,0.10554876923561096
90,4550,-11.151413917541504,-0.027826979756355286
91,4600,-12.233623504638672,0.14969873428344727
92,4650,-11.012123107910156,0.12488362193107605
93,4700,-11.66943359375,-0.0659494549036026
94,4750,-10.982426643371582,-0.14360062777996063
95,4800,-11.159492492675781,-0.20293444395065308
96,4850,-11.930366516113281,0.15881913900375366
97,4900,-12.150212287902832,0.11456185579299927
98,4950,-12.420442581176758,0.27103811502456665
99,5000,-12.033903121948242,-0.007201090455055237
100,5050,-12.159469604492188,0.18977007269859314
101,5100,-11.369502067565918,0.29004138708114624
102,5150,-11.042818069458008,0.10457643866539001
103,5200,-11.711237907409668,0.23050877451896667
104,5250,-11.952938079833984,-0.14081332087516785
105,5300,-12.33837890625,0.0028943046927452087
106,5350,-11.896910667419434,0.23543402552604675
107,5400,-12.192262649536133,-0.007249616086483002
108,5450,-11.926250457763672,-0.10836000740528107
109,5500,-11.961342811584473,0.31643444299697876
110,5550,-12.884284973144531,-0.03940074145793915
111,5600,-11.572338104248047,0.04970550537109375
112,5650,-13.02181625366211,-0.13786019384860992
113,5700,-13.513469696044922,-0.08585722744464874
114,5750,-11.266111373901367,0.17180822789669037
115,5800,-11.067938804626465,-0.18116796016693115
116,5850,-10.309686660766602,0.034268416464328766
117,5900,-11.2932710647583,0.13688233494758606
118,5950,-11.951150894165039,-0.02198292687535286
119,6000,-11.978124618530273,-0.011141948401927948
120,6050,-13.06375789642334,0.10038020461797714
121,6100,-12.4386625289917,0.1379840075969696
122,6150,-12.412047386169434,0.004310384392738342
123,6200,-11.061786651611328,0.07920781522989273
124,6250,-12.385621070861816,0.24962002038955688
125,6300,-10.988097190856934,-0.20275908708572388
126,6350,-12.50245475769043,0.3090527057647705
127,6400,-12.256431579589844,0.006005018949508667
128,6450,-12.476841926574707,-0.08754854649305344
129,6500,-13.338936805725098,-0.10464005172252655
130,6550,-13.53335189819336,0.12123654782772064
131,6600,-12.019485473632812,-0.1664576232433319
132,6650,-11.812051773071289,0.39127248525619507
133,6700,-11.840709686279297,-0.1726439893245697
134,6750,-11.97783374786377,0.1530366837978363
135,6800,-12.537813186645508,-0.014411985874176025
136,6850,-11.926589965820312,-0.11407971382141113
137,6900,-12.326593399047852,-0.04053319990634918
138,6950,-12.26058292388916,0.1138123869895935
139,7000,-12.784645080566406,0.25457853078842163
140,7050,-12.066957473754883,-0.06415221095085144
141,7100,-10.568197250366211,-0.009891882538795471
142,7150,-11.034340858459473,0.2820233702659607
143,7200,-11.95761489868164,0.05349309742450714
144,7250,-11.58851432800293,-0.1400938630104065
145,7300,-11.46059799194336,0.08466404676437378
146,7350,-12.327448844909668,-0.06828467547893524
147,7400,-11.665945053100586,0.3684261441230774
148,7450,-11.181835174560547,-0.15500734746456146
149,7500,-11.801689147949219,0.2984203100204468
150,7550,-10.9638032913208,0.04643777757883072
151,7600,-11.88970947265625,0.21370753645896912
152,7650,-11.450481414794922,0.02746913582086563
153,7700,-10.745952606201172,-0.07361984252929688
154,7750,-12.101346015930176,0.2466227412223816
155,7800,-11.611166000366211,-0.04766126722097397
156,7850,-10.838156700134277,0.09177739918231964
157,7900,-10.821046829223633,-0.14421382546424866
158,7950,-10.440544128417969,0.25464215874671936
159,8000,-11.677675247192383,0.021786868572235107
160,8050,-9.690878868103027,0.28010013699531555
161,8100,-11.337010383605957,-0.07085111737251282
162,8150,-11.102034568786621,0.02455838769674301
163,8200,-9.853073120117188,0.35719478130340576
164,8250,-9.760448455810547,0.13445158302783966
165,8300,-11.61589241027832,-0.19239859282970428
166,8350,-10.034324645996094,0.12819363176822662
167,8400,-11.991113662719727,0.09919750690460205
168,8450,-11.936407089233398,0.014943737536668777
169,8500,-10.848492622375488,0.07525152713060379
170,8550,-11.279064178466797,0.15144659578800201
171,8600,-10.974313735961914,-0.12829136848449707
172,8650,-11.721305847167969,-0.006270572543144226
173,8700,-11.649194717407227,-0.05632719397544861
174,8750,-10.359659194946289,-0.054537512362003326
175,8800,-11.105013847351074,-0.05095662176609039
176,8850,-12.65173625946045,-0.07469195127487183
177,8900,-11.721006393432617,0.002396509051322937
178,8950,-12.496291160583496,0.009033203125
179,9000,-10.831719398498535,0.20062313973903656
180,9050,-9.9005765914917,0.09037307649850845
181,9100,-12.521900177001953,0.2180429995059967
182,9150,-11.201299667358398,0.12226046621799469
183,9200,-11.59607219696045,0.12874384224414825
184,9250,-11.62049674987793,-0.0676560178399086
185,9300,-10.88806438446045,-0.07477618753910065
186,9350,-11.919942855834961,0.022203899919986725
187,9400,-11.169624328613281,0.05728080868721008
188,9450,-11.913540840148926,0.0414622500538826
189,9500,-11.500762939453125,-0.2924884557723999
190,9550,-11.967254638671875,0.09911438077688217
191,9600,-11.289102554321289,0.0853843241930008
192,9650,-10.564310073852539,0.10198169201612473
193,9700,-11.326398849487305,0.023266851902008057
194,9750,-11.503520965576172,0.04684332758188248
195,9800,-11.726433753967285,-0.01296047493815422
196,9850,-11.254100799560547,-0.13453254103660583
197,9900,-11.034356117248535,-0.1887742429971695
198,9950,-10.674802780151367,0.21973511576652527
199,10000,-10.932507514953613,0.12121085822582245
200,10050,-10.70992660522461,0.12867245078086853
201,10100,-10.990968704223633,0.18194270133972168
202,10150,-11.388583183288574,0.09796002507209778
203,10200,-12.34189224243164,0.006022423505783081
204,10250,-12.718021392822266,0.2211747169494629
205,10300,-11.121253967285156,0.08658918738365173
206,10350,-11.564858436584473,0.26979243755340576
207,10400,-10.100425720214844,-0.19487124681472778
208,10450,-11.229680061340332,0.028840936720371246
209,10500,-12.29198169708252,0.11461944878101349
210,10550,-11.596686363220215,-0.03214935213327408
211,10600,-11.583728790283203,-0.030590347945690155
212,10650,-10.42782974243164,-0.07057877629995346
213,10700,-10.689512252807617,0.08805213868618011
214,10750,-11.582479476928711,-0.0623822920024395
215,10800,-11.621042251586914,0.022752344608306885
216,10850,-12.19942569732666,0.07796591520309448
217,10900,-11.506258010864258,0.10155737400054932
218,10950,-11.579034805297852,0.11879652738571167
219,11000,-12.232540130615234,0.06909791380167007
220,11050,-11.285037994384766,-0.040802087634801865
221,11100,-11.453826904296875,0.6012380719184875
222,11150,-11.751100540161133,0.19550693035125732
223,11200,-10.904098510742188,0.1203160285949707
224,11250,-12.357233047485352,0.129593625664711
225,11300,-12.451459884643555,0.03760889172554016
226,11350,-12.224512100219727,-0.08241720497608185
227,11400,-10.915375709533691,0.17342635989189148
228,11450,-10.484061241149902,0.003862272948026657
229,11500,-12.557849884033203,-0.06783943623304367
230,11550,-12.48631477355957,0.15111199021339417
231,11600,-11.923822402954102,-0.10517456382513046
232,11650,-12.709121704101562,0.05717213824391365
233,11700,-12.370782852172852,0.034960243850946426
234,11750,-12.576207160949707,0.02782069519162178
235,11800,-11.905922889709473,-0.06775141507387161
236,11850,-12.000016212463379,0.06488502025604248
237,11900,-13.058748245239258,-0.058038130402565
238,11950,-13.128643035888672,0.17960937321186066
239,12000,-12.597566604614258,-0.14718005061149597
240,12050,-12.256209373474121,-0.022441349923610687
241,12100,-12.327608108520508,-0.08515040576457977
242,12150,-12.31864070892334,-0.03648144751787186
243,12200,-11.72983455657959,0.11865711212158203
244,12250,-12.893999099731445,-0.05498727783560753
245,12300,-12.818741798400879,0.33027711510658264
246,12350,-13.28388786315918,-0.04426264017820358
