,epoch,G_loss,D_loss,F1_score,Precision,Recall
0,0,0.3314785957336426,-1.9121854305267334,0.675291883457472,0.6663386521585914,0.7672108706665564
1,1,-1.4997682571411133,-1.1978747844696045,0.6650540341434752,0.5486525678863202,0.8528478898906363
2,2,-2.494035243988037,-0.43159613013267517,0.6619935004644457,0.5264863369787004,0.894631410186517
3,3,-4.865655899047852,-0.5498228669166565,0.6496373939064826,0.5130303918082971,0.886885683691396
4,4,-5.369466781616211,0.29195255041122437,0.652057147292205,0.5070925624413866,0.9138955661679181
5,5,-5.6207966804504395,0.017228320240974426,0.6575899849699013,0.5037827609836184,0.9469818375328563
6,6,-7.747427463531494,-0.10674940049648285,0.6589062974885327,0.5032672414170597,0.9542434561220328
7,7,-9.011038780212402,0.28511548042297363,0.6613204716883143,0.5014857321069905,0.970953525565171
8,8,-9.472915649414062,-0.1328127086162567,0.6630597925033396,0.5009038952463641,0.980635683684073
9,9,-10.05996036529541,0.13737447559833527,0.6653548171453302,0.5009731867422412,0.9904013086833113
10,10,-10.378018379211426,0.05314498394727707,0.665116663782448,0.5005852955148546,0.9908520298371214
11,11,-10.373956680297852,-0.07353991270065308,0.6655813472054501,0.5003567791769734,0.9937733706488611
12,12,-11.2658052444458,0.39471274614334106,0.6650296363889957,0.5004925712861898,0.9908019497089201
13,13,-11.336183547973633,0.05848129093647003,0.6662670777669395,0.5003728268505733,0.9967447915887999
14,14,-10.522043228149414,0.12015676498413086,0.6659832006430992,0.500053374118721,0.9967447915887998
15,15,-11.672065734863281,0.039597585797309875,0.666259328479241,0.5001267889943259,0.9976796206485562
16,16,-13.324419021606445,0.19281840324401855,0.6665847688847977,0.49998743085025077,0.9996828257766077
17,17,-12.842100143432617,0.1081990897655487,0.6666776340927186,0.5001259224723054,0.9995492787680702
18,18,-13.070161819458008,-0.18921197950839996,0.6664727885600762,0.49996216023615175,0.9992821847509985
19,19,-13.758567810058594,0.08908873796463013,0.6665922365905738,0.4999916865400089,0.9996995191526739
20,20,-13.838309288024902,0.030872240662574768,0.6665695590086185,0.49997459623034546,0.9996661324005404
21,21,-13.185409545898438,0.14156241714954376,0.6666480655631098,0.49999162056032803,0.9999499197936811
22,22,-15.829364776611328,-0.0014823824167251587,0.6666852588117765,0.5000209485308311,0.9999999999218826
23,23,-16.2181396484375,0.10100487619638443,0.666670381512355,0.5000041896905442,0.9999999999218826
24,24,-15.438185691833496,0.1586114764213562,0.6666666621874997,0.49999999998047245,0.9999999999218826
25,25,-16.68832015991211,-0.08625319600105286,0.6666666621874997,0.49999999998047245,0.9999999999218826
26,26,-18.00216293334961,0.02500501647591591,0.6666666621874997,0.49999999998047245,0.9999999999218826
27,27,-18.248584747314453,0.16335159540176392,0.6666666621874997,0.49999999998047245,0.9999999999218826
28,28,-16.593238830566406,0.11922727525234222,0.6666666621874997,0.49999999998047245,0.9999999999218826
29,29,-18.083154678344727,0.17468871176242828,0.6666666621874997,0.49999999998047245,0.9999999999218826
30,30,-18.734750747680664,0.017454613000154495,0.6666666621874997,0.49999999998047245,0.9999999999218826
31,31,-18.411544799804688,0.0029172226786613464,0.6666666621874997,0.49999999998047245,0.9999999999218826
32,32,-20.470577239990234,0.18904563784599304,0.6666666621874997,0.49999999998047245,0.9999999999218826
